"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"女性","30至39歲","大學及以上","高屏澎湖區","本省閩南人","05","08","07",1,1.258603209,0.000898472596585804,0.00112883801608937,"女性 | 30至39歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 08 | 07"
"女性","30至39歲","大學及以上","高屏澎湖區","本省閩南人","06","05","06",1,1.258603209,0.000898472596585804,0.00112883801608937,"女性 | 30至39歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 06 | 05 | 06"
"女性","30至39歲","大學及以上","高屏澎湖區","本省閩南人","06","07","05",1,1.258603209,0.000898472596585804,0.00112883801608937,"女性 | 30至39歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 06 | 07 | 05"
"女性","30至39歲","小學及以下","雲嘉南區","外籍人士","05","08","03",1,1.90318131,0.000898472596585804,0.00170695847497935,"女性 | 30至39歲 | 小學及以下 | 雲嘉南區 | 外籍人士 | 05 | 08 | 03"
"女性","30至39歲","高中、職","中彰投區","本省閩南人","06","03","05",1,1.899335833,0.000898472596585804,0.00170350947644149,"女性 | 30至39歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 03 | 05"
"女性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","00","10","00",1,2.505091442,0.000898472596585804,0.00224681014102653,"女性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"女性","30至39歲","高中、職","桃竹苗區","本省閩南人","05","05","06",1,2.154531707,0.000898472596585804,0.00193239400657806,"女性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 06"
"女性","30至39歲","高中、職","雲嘉南區","本省閩南人","04","07","07",1,1.862877493,0.000898472596585804,0.00167081008405061,"女性 | 30至39歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 04 | 07 | 07"
"女性","30至39歲","高中、職","雲嘉南區","本省閩南人","05","01","10",1,1.862877493,0.000898472596585804,0.00167081008405061,"女性 | 30至39歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 01 | 10"
"女性","40至49歲","國、初中","中彰投區","外籍人士","10","10","10",1,1.884716055,0.000898472596585804,0.00169039703474805,"女性 | 40至49歲 | 國、初中 | 中彰投區 | 外籍人士 | 10 | 10 | 10"
"女性","40至49歲","國、初中","桃竹苗區","本省閩南人","05","05","07",1,2.137947608,0.000898472596585804,0.00191751977037723,"女性 | 40至49歲 | 國、初中 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 07"
"女性","40至49歲","國、初中","桃竹苗區","本省閩南人","10","00","05",1,2.137947608,0.000898472596585804,0.00191751977037723,"女性 | 40至49歲 | 國、初中 | 桃竹苗區 | 本省閩南人 | 10 | 00 | 05"
"女性","40至49歲","國、初中","雲嘉南區","大陸各省市","06","06","06",1,1.848538347,0.000898472596585804,0.001657949340484,"女性 | 40至49歲 | 國、初中 | 雲嘉南區 | 大陸各省市 | 06 | 06 | 06"
"女性","40至49歲","國、初中","雲嘉南區","本省閩南人","05","05","05",1,1.848538347,0.000898472596585804,0.001657949340484,"女性 | 40至49歲 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","中彰投區","本省客家人","06","04","05",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省客家人 | 06 | 04 | 05"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","00","08","00",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 08 | 00"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","04","04","05",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 04 | 05"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","04","05","01",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 05 | 01"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","05","02","05",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 02 | 05"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","05","03","05",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 03 | 05"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","05","08","08",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 08 | 08"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","07","03","06",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 07 | 03 | 06"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","07","05","06",1,0.820571915,0.000898472596585804,0.000735968862913691,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 07 | 05 | 06"
"女性","40至49歲","大學及以上","北北基宜蘭區","原住民","05","05","05",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 原住民 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","北北基宜蘭區","原住民","09","08","07",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 原住民 | 09 | 08 | 07"
"女性","40至49歲","大學及以上","北北基宜蘭區","大陸各省市","04","08","05",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 04 | 08 | 05"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省客家人","06","02","02",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 02 | 02"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","01","09","00",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 09 | 00"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","02","05","05",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 05 | 05"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","04","03",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 04 | 03"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","05","04",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 05 | 04"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","08","02",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 02"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","04","06","03",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 06 | 03"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","07","09","05",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 09 | 05"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","08","00","09",1,1.082277103,0.000898472596585804,0.000970691580216261,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 00 | 09"
"女性","40至49歲","大學及以上","桃竹苗區","大陸各省市","05","00","06",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 05 | 00 | 06"
"女性","40至49歲","大學及以上","桃竹苗區","大陸各省市","05","05","05",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","桃竹苗區","大陸各省市","07","01","08",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 07 | 01 | 08"
"女性","40至49歲","大學及以上","桃竹苗區","大陸各省市","07","05","00",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 07 | 05 | 00"
"女性","40至49歲","大學及以上","桃竹苗區","本省客家人","03","08","01",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 03 | 08 | 01"
"女性","40至49歲","大學及以上","桃竹苗區","本省客家人","04","07","07",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 04 | 07 | 07"
"女性","40至49歲","大學及以上","桃竹苗區","本省客家人","05","05","05",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","02","05","09",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 02 | 05 | 09"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","03","03","03",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 03 | 03 | 03"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","04","03","06",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 03 | 06"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","05","05","05",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","05","05","08",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 08"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","06","08","08",1,0.930824438,0.000898472596585804,0.00083485407029454,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 06 | 08 | 08"
"女性","40至49歲","大學及以上","花東外島區","本省閩南人","05","07","05",1,0.98640623,0.000898472596585804,0.000884705238131481,"女性 | 40至49歲 | 大學及以上 | 花東外島區 | 本省閩南人 | 05 | 07 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省客家人","01","10","00",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省客家人 | 01 | 10 | 00"
"女性","40至49歲","大學及以上","雲嘉南區","本省客家人","06","05","05",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省客家人 | 06 | 05 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","00","00","00",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 00 | 00"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","00","06","08",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 06 | 08"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","02","08","01",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 02 | 08 | 01"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","04","06","04",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 06 | 04"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","05","03","05",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 03 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","05","04","05",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 04 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","05","04","06",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 04 | 06"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","05","10","00",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 10 | 00"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","06","06","05",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 06 | 06 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","07","03","07",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 03 | 07"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","07","05","05",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 05 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","07","08","04",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 08 | 04"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","08","06","06",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 08 | 06 | 06"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","08","08","07",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 08 | 08 | 07"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","10","08","06",1,0.804820783,0.000898472596585804,0.000721841712695975,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 10 | 08 | 06"
"女性","40至49歲","大學及以上","高屏澎湖區","原住民","04","04","04",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 原住民 | 04 | 04 | 04"
"女性","40至49歲","大學及以上","高屏澎湖區","本省客家人","00","10","00",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 本省客家人 | 00 | 10 | 00"
"女性","40至49歲","大學及以上","高屏澎湖區","本省閩南人","00","05","03",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 00 | 05 | 03"
"女性","40至49歲","大學及以上","高屏澎湖區","本省閩南人","03","06","05",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 03 | 06 | 05"
"女性","40至49歲","大學及以上","高屏澎湖區","本省閩南人","04","03","06",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 03 | 06"
"女性","40至49歲","大學及以上","高屏澎湖區","本省閩南人","04","04","04",1,0.90126512,0.000898472596585804,0.000808342393183382,"女性 | 40至49歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 04 | 04 | 04"
