"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"女性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","08","05","08",1,1.220492847,0.000544069640914037,0.000670410143831308,"女性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 08 | 05 | 08"
"女性","50至59歲","高中、職","桃竹苗區","大陸各省市","00","10","03",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 00 | 10 | 03"
"女性","50至59歲","高中、職","桃竹苗區","大陸各省市","04","00","02",1,1.105768584,0.000544069640914037,0.000607392724394706,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 04 | 00 | 02"
"女性","50至59歲","高中、職","桃竹苗區","大陸各省市","06","05","04",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 06 | 05 | 04"
"女性","50至59歲","高中、職","桃竹苗區","本省客家人","05","00","02",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 00 | 02"
"女性","50至59歲","高中、職","桃竹苗區","本省客家人","05","04","08",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 04 | 08"
"女性","50至59歲","高中、職","桃竹苗區","本省客家人","05","05","05",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"女性","50至59歲","高中、職","桃竹苗區","本省客家人","05","10","04",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 10 | 04"
"女性","50至59歲","高中、職","桃竹苗區","本省閩南人","05","10","07",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 10 | 07"
"女性","50至59歲","高中、職","桃竹苗區","本省閩南人","07","06","07",1,1.105768584,0.000544069640914037,0.000607392724394706,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 07 | 06 | 07"
"女性","50至59歲","高中、職","花東外島區","本省閩南人","08","03","06",1,0.804531259,0.000544069640914037,0.00044192468508828,"女性 | 50至59歲 | 高中、職 | 花東外島區 | 本省閩南人 | 08 | 03 | 06"
"女性","50至59歲","高中、職","花東外島區","本省閩南人","08","09","08",1,0.785906695,0.000544069640914037,0.000431694312447648,"女性 | 50至59歲 | 高中、職 | 花東外島區 | 本省閩南人 | 08 | 09 | 08"
"女性","50至59歲","高中、職","雲嘉南區","原住民","05","04","04",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 原住民 | 05 | 04 | 04"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","00","08","03",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 00 | 08 | 03"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","02","08","00",1,0.98854935,0.000544069640914037,0.000543004830832774,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 02 | 08 | 00"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","03","03",1,0.98854935,0.000544069640914037,0.000543004830832774,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 03 | 03"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","03","05",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 03 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","07","02",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 07 | 02"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","08","05",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 08 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","05","05","03",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 03"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","06","06","05",1,1.011976179,0.000544069640914037,0.000555873061759326,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 06 | 06 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","10","00","08",1,0.98854935,0.000544069640914037,0.000543004830832774,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 10 | 00 | 08"
"女性","50至59歲","高中、職","高屏澎湖區","大陸各省市","08","00","07",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 大陸各省市 | 08 | 00 | 07"
"女性","50至59歲","高中、職","高屏澎湖區","大陸各省市","08","09","07",1,1.024034389,0.000544069640914037,0.000562496571532709,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 大陸各省市 | 08 | 09 | 07"
"女性","50至59歲","高中、職","高屏澎湖區","大陸新住民","08","05","02",1,0.899435525,0.000544069640914037,0.000494055086979332,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 大陸新住民 | 08 | 05 | 02"
"女性","50至59歲","高中、職","高屏澎湖區","本省客家人","04","08","02",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省客家人 | 04 | 08 | 02"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","02","10","02",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 02 | 10 | 02"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","05","03","04",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 05 | 03 | 04"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","05","05","04",1,1.314530423,0.000544069640914037,0.000722064477575803,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 05 | 05 | 04"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","05","05","05",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","08","00","02",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 08 | 00 | 02"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","08","03","02",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 08 | 03 | 02"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","08","03","07",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 08 | 03 | 07"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","08","05","03",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 08 | 05 | 03"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","10","00","05",1,1.048302148,0.000544069640914037,0.000575826720776635,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 10 | 00 | 05"
"女性","60歲及以上","國、初中","中彰投區","大陸各省市","08","00","02",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 大陸各省市 | 08 | 00 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省客家人","03","10","03",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 03 | 10 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","03","02","01",1,1.276871032,0.000544069640914037,0.000701378377039477,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 02 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","04","04","08",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 04 | 04 | 08"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","03",1,1.276871032,0.000544069640914037,0.000701378377039477,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","09","04",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 09 | 04"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","00","03",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 00 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","02","03",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 02 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","08","06",1,0.862390802,0.000544069640914037,0.000473706620263066,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 08 | 06"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","07","03","06",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 07 | 03 | 06"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","08","03","05",1,0.922696283,0.000544069640914037,0.000506832096000513,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 08 | 03 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","大陸各省市","05","02","03",1,1.249416316,0.000544069640914037,0.000686297649489414,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 大陸各省市 | 05 | 02 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","大陸各省市","05","05","05",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","大陸各省市","08","00","00",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 大陸各省市 | 08 | 00 | 00"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","00","10","06",1,1.566719825,0.000544069640914037,0.000860590757089141,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 00 | 10 | 06"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","02","05","01",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 02 | 05 | 01"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","04","08","02",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 04 | 08 | 02"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","05","05","03",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","00","00","10",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 10"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","03","08","07",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 07"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","03","10","00",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 03 | 10 | 00"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","04","05","04",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 04 | 05 | 04"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","05","03",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","08","03",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 08 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","08","05",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 08 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","06","03","01",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 06 | 03 | 01"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","06","10","05",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 06 | 10 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","10","00","00",1,1.132147667,0.000544069640914037,0.00062188261253427,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 10 | 00 | 00"
"女性","60歲及以上","國、初中","桃竹苗區","大陸各省市","07","03","00",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 大陸各省市 | 07 | 03 | 00"
"女性","60歲及以上","國、初中","桃竹苗區","大陸新住民","06","05","01",1,1.131973296,0.000544069640914037,0.000621786831483626,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 大陸新住民 | 06 | 05 | 01"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","03","04","03",1,1.419450813,0.000544069640914037,0.000779696682404888,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 03 | 04 | 03"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","03","08","00",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 03 | 08 | 00"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","05","00","01",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 05 | 00 | 01"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","05","09","03",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 05 | 09 | 03"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","06","04","04",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 06 | 04 | 04"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","09","00","03",1,0.817989857,0.000544069640914037,0.000449317420443613,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 09 | 00 | 03"
"女性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","08","00",1,1.025727702,0.000544069640914037,0.000563426699238637,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 08 | 00"
