"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","n_sources","prop","prop_wt","cell"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","04","06","03",2,2.80790550874124,2,0.000357142857142857,0.000503696374001242,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 06 | 03"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","06",2,2.99883007748248,1,0.000357142857142857,0.000537945394377225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 06"
"女性","20至29歲","大學及以上","桃竹苗區","本省閩南人","05","05","06",2,2.91092481092129,2,0.000357142857142857,0.000522176500486514,"女性 | 20至29歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 06"
"女性","20至29歲","大學及以上","雲嘉南區","本省閩南人","03","06","05",2,2.3826748449501,2,0.000357142857142857,0.000427416334377773,"女性 | 20至29歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 03 | 06 | 05"
"女性","20至29歲","大學及以上","雲嘉南區","本省閩南人","04","06","04",2,2.6191902199501,2,0.000357142857142857,0.000469843665501337,"女性 | 20至29歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 06 | 04"
"女性","20至29歲","大學及以上","雲嘉南區","本省閩南人","05","06","06",2,2.6487479299501,2,0.000357142857142857,0.000475145877881502,"女性 | 20至29歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 06 | 06"
"女性","20至29歲","大學及以上","高屏區","本省閩南人","04","06","05",2,2.47135875,1,0.000357142857142857,0.000443324904401531,"女性 | 20至29歲 | 大學及以上 | 高屏區 | 本省閩南人 | 04 | 06 | 05"
"女性","20至29歲","專科","中彰投區","本省閩南人","05","05","05",2,2.82295422514032,2,0.000357142857142857,0.000506395889301879,"女性 | 20至29歲 | 專科 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"女性","20至29歲","專科","北北基宜蘭區","本省閩南人","05","05","05",2,3.74800357670771,2,0.000357142857142857,0.000672335947721285,"女性 | 20至29歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","20至29歲","專科","高屏區","本省閩南人","05","05","05",2,3.24612165240719,2,0.000357142857142857,0.00058230581506192,"女性 | 20至29歲 | 專科 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","30至39歲","大學及以上","中彰投區","本省閩南人","04","04","07",2,2.212331395,2,0.000357142857142857,0.000396859259786901,"女性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 04 | 07"
"女性","30至39歲","大學及以上","中彰投區","本省閩南人","04","07","05",2,1.871804706,1,0.000357142857142857,0.000335773850051428,"女性 | 30至39歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 07 | 05"
"女性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","03","03",2,2.45186665572996,1,0.000357142857142857,0.000439828313374894,"女性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 03 | 03"
"女性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","05","04",2,2.45186665572996,1,0.000357142857142857,0.000439828313374894,"女性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 05 | 04"
"女性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","03","06","05",2,2.659735231,2,0.000357142857142857,0.000477116835836342,"女性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 06 | 05"
"女性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","04","01","07",2,2.37428483286498,2,0.000357142857142857,0.000425911291329869,"女性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 01 | 07"
"女性","30至39歲","大學及以上","北北基宜蘭區","本省閩南人","04","05","05",2,2.73731705386498,2,0.000357142857142857,0.000491033857881367,"女性 | 30至39歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 05 | 05"
"女性","30至39歲","大學及以上","桃竹苗區","大陸各省市","05","05","05",2,2.33965358295835,2,0.000357142857142857,0.000419698961552105,"女性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 05 | 05 | 05"
"女性","30至39歲","大學及以上","桃竹苗區","本省客家人","05","05","05",2,2.45404135595835,2,0.000357142857142857,0.000440218422164584,"女性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"女性","30至39歲","大學及以上","桃竹苗區","本省客家人","08","00","08",2,2.599764706,1,0.000357142857142857,0.000466359017991186,"女性 | 30至39歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 08 | 00 | 08"
"女性","30至39歲","大學及以上","雲嘉南區","本省閩南人","04","04","04",2,2.01169102615425,2,0.000357142857142857,0.000360867369763799,"女性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 04 | 04"
"女性","30至39歲","大學及以上","雲嘉南區","本省閩南人","05","08","08",2,1.989941641,1,0.000357142857142857,0.000356965854415491,"女性 | 30至39歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 08 | 08"
"女性","30至39歲","專科","北北基宜蘭區","本省閩南人","05","05","05",2,2.65365365654707,1,0.000357142857142857,0.000476025892073946,"女性 | 30至39歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","30至39歲","高中、職","北北基宜蘭區","本省閩南人","05","05","05",2,3.41278465069097,1,0.000357142857142857,0.000612202671510393,"女性 | 30至39歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","30至39歲","高中、職","桃竹苗區","本省閩南人","05","05","06",2,3.76102042878589,2,0.000357142857142857,0.000674670976863925,"女性 | 30至39歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 06"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","04","07","02",2,1.86968966519048,1,0.000357142857142857,0.000335394443271783,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 07 | 02"
"女性","40至49歲","大學及以上","中彰投區","本省閩南人","05","05","03",2,1.73714979659524,2,0.000357142857142857,0.00031161876741154,"女性 | 40至49歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 05 | 03"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","06","02",2,1.82595591188503,1,0.000357142857142857,0.000327549260129814,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 06 | 02"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","04","08","04",2,1.82595591188503,1,0.000357142857142857,0.000327549260129814,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 08 | 04"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","03",2,1.82595591188503,1,0.000357142857142857,0.000327549260129814,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"女性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","05","06","05",2,1.82595591188503,1,0.000357142857142857,0.000327549260129814,"女性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 05"
"女性","40至49歲","大學及以上","桃竹苗區","大陸各省市","05","05","05",2,1.971232845,2,0.000357142857142857,0.00035360977541718,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 05 | 05 | 05"
"女性","40至49歲","大學及以上","桃竹苗區","本省閩南人","06","04","05",2,1.71905225741545,1,0.000357142857142857,0.000308372338771107,"女性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 06 | 04 | 05"
"女性","40至49歲","大學及以上","花東區","本省閩南人","00","07","00",2,1.44607498088177,1,0.000357142857142857,0.000259404286268376,"女性 | 40至49歲 | 大學及以上 | 花東區 | 本省閩南人 | 00 | 07 | 00"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","01","08","00",2,1.61093997796172,1,0.000357142857142857,0.000288978608114457,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 01 | 08 | 00"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","02","06","05",2,1.61093997796172,1,0.000357142857142857,0.000288978608114457,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 02 | 06 | 05"
"女性","40至49歲","大學及以上","雲嘉南區","本省閩南人","05","04","05",2,1.61029077198086,2,0.000357142857142857,0.000288862150243093,"女性 | 40至49歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 04 | 05"
"女性","40至49歲","大學及以上","高屏區","本省閩南人","03","06","05",2,1.864770506,2,0.000357142857142857,0.000334512019472383,"女性 | 40至49歲 | 大學及以上 | 高屏區 | 本省閩南人 | 03 | 06 | 05"
"女性","40至49歲","專科","北北基宜蘭區","本省閩南人","00","10","05",2,2.14398,1,0.000357142857142857,0.000384598038847575,"女性 | 40至49歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 05"
"女性","40至49歲","專科","北北基宜蘭區","本省閩南人","05","05","05",2,2.23860995964981,2,0.000357142857142857,0.000401573242393104,"女性 | 40至49歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","00","10","00",2,2.60244502938433,1,0.000357142857142857,0.000466839828034698,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 00 | 10 | 00"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","05","05","05",2,2.155028549,1,0.000357142857142857,0.000386579983771273,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","01","01","01",2,2.24228802048594,1,0.000357142857142857,0.00040223303165622,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 01 | 01 | 01"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","05","05","05",2,2.9614187059119,2,0.000357142857142857,0.000531234352232875,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","國、初中","北北基宜蘭區","本省閩南人","05","05","05",2,3.43233725508181,2,0.000357142857142857,0.000615710117150315,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","國、初中","雲嘉南區","本省閩南人","05","05","05",2,2.53795812,1,0.000357142857142857,0.000455271838183788,"女性 | 50至59歲 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","國、初中","高屏區","本省閩南人","05","05","05",2,3.047726918,2,0.000357142857142857,0.000546716758367971,"女性 | 50至59歲 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","大學及以上","中彰投區","本省閩南人","00","09","00",2,1.53119360733162,2,0.000357142857142857,0.00027467329848025,"女性 | 50至59歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 09 | 00"
"女性","50至59歲","大學及以上","中彰投區","本省閩南人","05","05","05",2,1.53119360733162,2,0.000357142857142857,0.00027467329848025,"女性 | 50至59歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","大學及以上","北北基宜蘭區","本省客家人","05","05","05",2,1.64881436014346,1,0.000357142857142857,0.000295772707457576,"女性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 05"
"女性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","05","04","03",2,1.83216393707173,2,0.000357142857142857,0.00032866288726809,"女性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 03"
"女性","50至59歲","大學及以上","雲嘉南區","本省閩南人","05","05","05",2,1.54357069585866,2,0.000357142857142857,0.000276893563582602,"女性 | 50至59歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","大學及以上","高屏區","本省客家人","05","05","05",2,1.79632977219242,2,0.000357142857142857,0.000322234772483286,"女性 | 50至59歲 | 大學及以上 | 高屏區 | 本省客家人 | 05 | 05 | 05"
"女性","50至59歲","大學及以上","高屏區","本省閩南人","05","05","05",2,2.08345356838484,1,0.000357142857142857,0.000373740499645888,"女性 | 50至59歲 | 大學及以上 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","專科","北北基宜蘭區","本省客家人","06","00","03",2,1.78451068924848,1,0.000357142857142857,0.00032011460526101,"女性 | 50至59歲 | 專科 | 北北基宜蘭區 | 本省客家人 | 06 | 00 | 03"
"女性","50至59歲","專科","北北基宜蘭區","本省閩南人","05","06","05",2,1.96424534462424,2,0.000357142857142857,0.000352356322054292,"女性 | 50至59歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 05"
"女性","50至59歲","專科","桃竹苗區","本省客家人","05","05","05",2,1.7901249844604,2,0.000357142857142857,0.000321121726096099,"女性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"女性","50至59歲","專科","雲嘉南區","本省閩南人","05","05","05",2,1.67603206538197,2,0.000357142857142857,0.000300655157879998,"女性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","05","03",2,2.751358687,2,0.000357142857142857,0.000493552717463054,"女性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"女性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","06","05",2,2.498832632,1,0.000357142857142857,0.000448253309114602,"女性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 05"
"女性","50至59歲","高中、職","桃竹苗區","本省客家人","05","04","05",2,2.263946592,1,0.000357142857142857,0.000406118256391781,"女性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 04 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","03","03",2,2.00092776058773,2,0.000357142857142857,0.000358936600433638,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 03 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","03",2,2.26325484691173,2,0.000357142857142857,0.000405994167638932,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","01","09","02",2,2.190300552,1,0.000357142857142857,0.000392907255098443,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 01 | 09 | 02"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","03","08","00",2,1.92662278853885,1,0.000357142857142857,0.000345607396557378,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 00"
"女性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","08","00",2,1.93264041338268,2,0.000357142857142857,0.000346686868713582,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 08 | 00"
"女性","60歲及以上","國、初中","高屏區","本省閩南人","00","09","00",2,2.16715696153279,2,0.000357142857142857,0.00038875564010876,"女性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 00 | 09 | 00"
"女性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","05","05","05",2,1.25184381039881,2,0.000357142857142857,0.000224562110851248,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","04","04",2,1.59557036439881,2,0.000357142857142857,0.000286221528648165,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 04"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","02","05",2,1.31604174539881,2,0.000357142857142857,0.000236078263007081,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 02 | 05"
"女性","60歲及以上","大學及以上","高屏區","本省閩南人","06","02","04",2,1.35377326673607,2,0.000357142857142857,0.000242846735245184,"女性 | 60歲及以上 | 大學及以上 | 高屏區 | 本省閩南人 | 06 | 02 | 04"
"女性","60歲及以上","專科","北北基宜蘭區","大陸各省市","05","05","05",2,1.2723805554406,1,0.000357142857142857,0.00022824609664747,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"女性","60歲及以上","專科","桃竹苗區","本省閩南人","05","03","04",2,1.19788689961503,1,0.000357142857142857,0.000214883045715511,"女性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 05 | 03 | 04"
"女性","60歲及以上","小學及以下","中彰投區","本省閩南人","02","08","02",2,1.785087085,1,0.000357142857142857,0.000320218002063048,"女性 | 60歲及以上 | 小學及以下 | 中彰投區 | 本省閩南人 | 02 | 08 | 02"
