"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"女性","40至49歲","專科","桃竹苗區","本省閩南人","04","06","02",1,0.930264559458253,0.000377500943752359,0.000352489358150095,"女性 | 40至49歲 | 專科 | 桃竹苗區 | 本省閩南人 | 04 | 06 | 02"
"女性","40至49歲","專科","桃竹苗區","本省閩南人","05","06","02",1,0.930264559458253,0.000377500943752359,0.000352489358150095,"女性 | 40至49歲 | 專科 | 桃竹苗區 | 本省閩南人 | 05 | 06 | 02"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","00","07","04",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 00 | 07 | 04"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","02","00","05",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 02 | 00 | 05"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","02","05","04",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 02 | 05 | 04"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","02","07","02",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 02 | 07 | 02"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","03","08","03",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 03 | 08 | 03"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","05","06","04",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 06 | 04"
"女性","40至49歲","專科","雲嘉南區","本省閩南人","06","07","05",1,0.871759635,0.000377500943752359,0.000330321080254053,"女性 | 40至49歲 | 專科 | 雲嘉南區 | 本省閩南人 | 06 | 07 | 05"
"女性","40至49歲","專科","高屏區","本省客家人","05","05","05",1,1.24858970313982,0.000377500943752359,0.000473106901233425,"女性 | 40至49歲 | 專科 | 高屏區 | 本省客家人 | 05 | 05 | 05"
"女性","40至49歲","專科","高屏區","本省閩南人","03","07","05",1,1.24858970313982,0.000377500943752359,0.000473106901233425,"女性 | 40至49歲 | 專科 | 高屏區 | 本省閩南人 | 03 | 07 | 05"
"女性","40至49歲","專科","高屏區","本省閩南人","04","06","00",1,1.24858970313982,0.000377500943752359,0.000473106901233425,"女性 | 40至49歲 | 專科 | 高屏區 | 本省閩南人 | 04 | 06 | 00"
"女性","40至49歲","專科","高屏區","本省閩南人","05","05","05",1,1.24858970313982,0.000377500943752359,0.000473106901233425,"女性 | 40至49歲 | 專科 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","專科","高屏區","本省閩南人","06","07","06",1,1.24858970313982,0.000377500943752359,0.000473106901233425,"女性 | 40至49歲 | 專科 | 高屏區 | 本省閩南人 | 06 | 07 | 06"
"女性","40至49歲","小學及以下","桃竹苗區","外籍人士","00","05","00",1,1.36024538952135,0.000377500943752359,0.000515414695103756,"女性 | 40至49歲 | 小學及以下 | 桃竹苗區 | 外籍人士 | 00 | 05 | 00"
"女性","40至49歲","小學及以下","桃竹苗區","外籍人士","05","05","05",1,1.36024538952135,0.000377500943752359,0.000515414695103756,"女性 | 40至49歲 | 小學及以下 | 桃竹苗區 | 外籍人士 | 05 | 05 | 05"
"女性","40至49歲","小學及以下","雲嘉南區","外籍人士","06","07","09",1,1.27469870003403,0.000377500943752359,0.000482999940222834,"女性 | 40至49歲 | 小學及以下 | 雲嘉南區 | 外籍人士 | 06 | 07 | 09"
"女性","40至49歲","高中、職","中彰投區","原住民","04","04","04",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 原住民 | 04 | 04 | 04"
"女性","40至49歲","高中、職","中彰投區","大陸各省市","01","01","00",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 大陸各省市 | 01 | 01 | 00"
"女性","40至49歲","高中、職","中彰投區","本省客家人","04","08","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省客家人 | 04 | 08 | 05"
"女性","40至49歲","高中、職","中彰投區","本省客家人","05","07","04",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省客家人 | 05 | 07 | 04"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","03","06","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 03 | 06 | 05"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","04","02","03",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 04 | 02 | 03"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","05","07","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 07 | 05"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","06","01","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 01 | 05"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","06","05","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 05 | 05"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","06","06","06",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 06 | 06"
"女性","40至49歲","高中、職","中彰投區","本省閩南人","08","03","05",1,1.30122251469217,0.000377500943752359,0.000493050159065936,"女性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 08 | 03 | 05"
"女性","40至49歲","高中、職","北北基宜蘭區","原住民","07","03","05",1,1.27078572857063,0.000377500943752359,0.000481517264369421,"女性 | 40至49歲 | 高中、職 | 北北基宜蘭區 | 原住民 | 07 | 03 | 05"
"女性","40至49歲","高中、職","北北基宜蘭區","大陸各省市","05","00","05",1,1.27078572857063,0.000377500943752359,0.000481517264369421,"女性 | 40至49歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 05 | 00 | 05"
"女性","40至49歲","高中、職","北北基宜蘭區","本省客家人","03","03","03",1,1.27078572857063,0.000377500943752359,0.000481517264369421,"女性 | 40至49歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 03 | 03 | 03"
"女性","40至49歲","高中、職","北北基宜蘭區","本省閩南人","00","08","04",1,1.27078572857063,0.000377500943752359,0.000481517264369421,"女性 | 40至49歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 08 | 04"
"女性","40至49歲","高中、職","北北基宜蘭區","本省閩南人","09","00","08",1,1.27078572857063,0.000377500943752359,0.000481517264369421,"女性 | 40至49歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 09 | 00 | 08"
"女性","40至49歲","高中、職","桃竹苗區","外籍人士","05","05","05",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 外籍人士 | 05 | 05 | 05"
"女性","40至49歲","高中、職","桃竹苗區","大陸各省市","08","05","05",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 08 | 05 | 05"
"女性","40至49歲","高中、職","桃竹苗區","本省客家人","07","05","06",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 07 | 05 | 06"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","03","08","02",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 03 | 08 | 02"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","05","02","05",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 02 | 05"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","05","05","03",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 03"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","05","05","05",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","06","02","06",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 06 | 02 | 06"
"女性","40至49歲","高中、職","桃竹苗區","本省閩南人","07","05","06",1,1.19638544456173,0.000377500943752359,0.000453326027704708,"女性 | 40至49歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 07 | 05 | 06"
"女性","40至49歲","高中、職","花東區","原住民","00","10","05",1,1.00640515807991,0.000377500943752359,0.000381340022688947,"女性 | 40至49歲 | 高中、職 | 花東區 | 原住民 | 00 | 10 | 05"
"女性","40至49歲","高中、職","雲嘉南區","大陸各省市","05","05","05",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 大陸各省市 | 05 | 05 | 05"
"女性","40至49歲","高中、職","雲嘉南區","本省客家人","02","07","02",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省客家人 | 02 | 07 | 02"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","03","03","03",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 03 | 03"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","04","08","03",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 03"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","05","02","03",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 02 | 03"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","05","05","07",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 07"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","05","09","05",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 09 | 05"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","06","05","05",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 06 | 05 | 05"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","07","07","06",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 07 | 07 | 06"
"女性","40至49歲","高中、職","雲嘉南區","本省閩南人","08","07","05",1,1.12114401024297,0.000377500943752359,0.000424816068231721,"女性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 08 | 07 | 05"
"女性","40至49歲","高中、職","高屏區","外籍人士","05","10","05",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 外籍人士 | 05 | 10 | 05"
"女性","40至49歲","高中、職","高屏區","大陸各省市","05","05","04",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 大陸各省市 | 05 | 05 | 04"
"女性","40至49歲","高中、職","高屏區","本省閩南人","00","02","01",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 00 | 02 | 01"
"女性","40至49歲","高中、職","高屏區","本省閩南人","01","07","01",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 01 | 07 | 01"
"女性","40至49歲","高中、職","高屏區","本省閩南人","02","08","02",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 08 | 02"
"女性","40至49歲","高中、職","高屏區","本省閩南人","03","07","03",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 03 | 07 | 03"
"女性","40至49歲","高中、職","高屏區","本省閩南人","04","07","00",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 04 | 07 | 00"
"女性","40至49歲","高中、職","高屏區","本省閩南人","08","02","05",1,1.60577389719764,0.000377500943752359,0.00060844864463825,"女性 | 40至49歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 02 | 05"
"女性","50至59歲","國、初中","中彰投區","大陸各省市","06","01","03",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 大陸各省市 | 06 | 01 | 03"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","00","05","00",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 05 | 00"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","03","08","00",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 08 | 00"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","05","03","08",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 03 | 08"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","05","05","05",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"女性","50至59歲","國、初中","中彰投區","本省閩南人","06","00","10",1,1.3834009439119,0.000377500943752359,0.000524188636260333,"女性 | 50至59歲 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 00 | 10"
"女性","50至59歲","國、初中","北北基宜蘭區","大陸各省市","01","07","00",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 大陸各省市 | 01 | 07 | 00"
"女性","50至59歲","國、初中","北北基宜蘭區","本省客家人","00","08","00",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 00 | 08 | 00"
"女性","50至59歲","國、初中","北北基宜蘭區","本省閩南人","00","05","05",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 05 | 05"
"女性","50至59歲","國、初中","北北基宜蘭區","本省閩南人","00","06","00",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 06 | 00"
"女性","50至59歲","國、初中","北北基宜蘭區","本省閩南人","01","01","01",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 01 | 01 | 01"
"女性","50至59歲","國、初中","北北基宜蘭區","本省閩南人","05","05","05",1,1.35104192908181,0.000377500943752359,0.000511927384069374,"女性 | 50至59歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
